idx,dataset,y,pred_target,crawler_success,gs_success,gs_radius_found,angle_x_crawler_gs_deg,sphere_frac,sphere_vol,dist_x_to_crawler,dist_x_to_gs,dist_crawler_to_gs,ring_n,ring_r_min,ring_r_max,ring_count_y0,ring_count_y1,ring_count_pred0,ring_count_pred1,attr_methods,attr_baselines,attr_ig_steps,attr_topk,attr_sg_samples,attr_sg_stdevs,attr_sg_nt_type,attr_perturb_samples,attr_perturbations_per_eval,attr_ig_zero_success,attr_ig_zero_sensitivity,attr_ig_zero_fidelity_del_auc,attr_ig_zero_fidelity_ins_auc,attr_ig_zero_fidelity_del_delta_topk,attr_ig_zero_fidelity_ins_delta_topk,attr_ig_zero_stability_lipschitz,attr_ig_zero_stability_mean_attr_change,attr_ig_zero_cosine_truegrad,attr_ig_zero_boundary_alignment,attr_ig_boundary_success,attr_ig_boundary_sensitivity,attr_ig_boundary_fidelity_del_auc,attr_ig_boundary_fidelity_ins_auc,attr_ig_boundary_fidelity_del_delta_topk,attr_ig_boundary_fidelity_ins_delta_topk,attr_ig_boundary_stability_lipschitz,attr_ig_boundary_stability_mean_attr_change,attr_ig_boundary_cosine_truegrad,attr_ig_boundary_boundary_alignment,attr_lime_zero_success,attr_lime_zero_sensitivity,attr_lime_zero_fidelity_del_auc,attr_lime_zero_fidelity_ins_auc,attr_lime_zero_fidelity_del_delta_topk,attr_lime_zero_fidelity_ins_delta_topk,attr_lime_zero_stability_lipschitz,attr_lime_zero_stability_mean_attr_change,attr_lime_zero_cosine_truegrad,attr_lime_zero_boundary_alignment,attr_lime_boundary_success,attr_lime_boundary_sensitivity,attr_lime_boundary_fidelity_del_auc,attr_lime_boundary_fidelity_ins_auc,attr_lime_boundary_fidelity_del_delta_topk,attr_lime_boundary_fidelity_ins_delta_topk,attr_lime_boundary_stability_lipschitz,attr_lime_boundary_stability_mean_attr_change,attr_lime_boundary_cosine_truegrad,attr_lime_boundary_boundary_alignment,attr_ks_zero_success,attr_ks_zero_sensitivity,attr_ks_zero_fidelity_del_auc,attr_ks_zero_fidelity_ins_auc,attr_ks_zero_fidelity_del_delta_topk,attr_ks_zero_fidelity_ins_delta_topk,attr_ks_zero_stability_lipschitz,attr_ks_zero_stability_mean_attr_change,attr_ks_zero_cosine_truegrad,attr_ks_zero_boundary_alignment,attr_ks_boundary_success,attr_ks_boundary_sensitivity,attr_ks_boundary_fidelity_del_auc,attr_ks_boundary_fidelity_ins_auc,attr_ks_boundary_fidelity_del_delta_topk,attr_ks_boundary_fidelity_ins_delta_topk,attr_ks_boundary_stability_lipschitz,attr_ks_boundary_stability_mean_attr_change,attr_ks_boundary_cosine_truegrad,attr_ks_boundary_boundary_alignment
335,data_wgs,1,1,True,True,1.0499999999999998,50.86781349984775,5e-05,9.000048046922912e-05,1.1089781522750854,1.0330069065093994,0.9224724769592285,0,1.0499999999999998,1.1089781522750854,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,1.004685401916504,4.1702494621276855,4.155867576599121,5.379465579986572,3.466904640197754,0.06674438541134199,0.6915251016616821,-0.0020838528871536255,True,,0.6335986852645874,4.498351097106934,4.578374862670898,4.820048809051514,2.6236355304718018,0.05351046149929364,0.8308954834938049,0.24281641840934753,True,,0.21643301844596863,4.808640480041504,4.673409938812256,5.703325271606445,34.190975189208984,0.7715730011463166,0.6671600937843323,0.040803149342536926,True,,0.6465540528297424,4.491402626037598,4.511531829833984,4.739131450653076,3.1793007850646973,0.07855873331427574,0.81980961561203,0.2558819055557251,True,,0.09049831330776215,3.8951995372772217,3.739222526550293,5.880613327026367,47.6171989440918,0.9573510567347209,0.6738719344139099,0.07599492371082306,True,,0.6356593370437622,4.501949310302734,4.578374862670898,4.820048809051514,3.8673782348632812,0.10683834751447042,0.8287464380264282,0.270333468914032
336,data_wgs,0,1,True,True,0.7,70.19255802362257,0.01925,6.854796663358448e-05,0.7322773337364197,1.9140888696256297e-07,0.7322772741317749,0,0.7,0.7322773337364197,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.8107349276542664,2.838726758956909,1.7216962575912476,5.487266540527344,4.407655715942383,0.09604198696712653,0.24939695000648499,0.034070782363414764,True,,1.030388593673706,2.9215922355651855,2.3712527751922607,2.37001371383667,2.459780216217041,0.07134316271791856,0.6616734266281128,-0.3024217486381531,True,,-1.212016224861145,2.6809840202331543,2.6577324867248535,5.582845687866211,44.44805145263672,0.8879671037197113,0.33829277753829956,0.08445296436548233,True,,1.0554935932159424,2.9127492904663086,2.3712527751922607,2.37001371383667,3.5054092407226562,0.08068885592122872,0.6435864567756653,-0.3225010931491852,True,,-1.71002197265625,1.599116325378418,4.855860233306885,2.8763155937194824,61.47358322143555,1.5024852832158406,0.30726802349090576,-0.0006222203373908997,True,,1.0009045600891113,2.953718900680542,2.3712527751922607,2.37001371383667,2.8231101036071777,0.08203786996503672,0.6582942605018616,-0.31480664014816284
337,data_wgs,1,0,True,True,0.7,68.49927895950555,0.0,0.0,1.387613296508789,4.031583387131832e-07,1.3876131772994995,0,0.7,1.387613296508789,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.9207417964935303,4.750387191772461,4.847238063812256,4.73164176940918,5.782198905944824,0.1304133320848147,0.36580348014831543,-0.48546165227890015,True,,1.3042361736297607,3.207508087158203,4.470306396484375,4.206201076507568,2.2511420249938965,0.047731599397957326,0.8448891639709473,-0.2896944582462311,True,,0.408026784658432,3.4651999473571777,4.610394477844238,2.5640783309936523,54.23210906982422,1.0381934344768524,0.3008642792701721,-0.6737267971038818,True,,1.2725460529327393,3.155283212661743,4.470306396484375,4.206201076507568,5.566376209259033,0.10677556072672208,0.7968592643737793,-0.2894434332847595,True,,-0.41698944568634033,3.2610979080200195,5.324704647064209,2.63598370552063,57.94009017944336,1.3512605528036754,0.3292267322540283,-0.6890855431556702,True,,1.2836973667144775,3.1090779304504395,4.470306396484375,4.206201076507568,6.218567371368408,0.16144194354613622,0.8238019347190857,-0.314656138420105
338,data_wgs,1,1,True,True,1.0499999999999998,65.312620681736,0.00025,0.00021070442996475738,1.0542742013931274,1.0473464727401733,1.1340464353561401,0,1.0499999999999998,1.0542742013931274,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.354034423828125,5.426501750946045,6.565966606140137,8.883810043334961,4.0220842361450195,0.09355692726870378,0.45617222785949707,-0.06546314060688019,True,,1.365282654762268,5.251062393188477,6.455968379974365,6.137397289276123,3.0100133419036865,0.0749761032561461,0.8384709358215332,-0.20270806550979614,True,,-0.012748092412948608,6.28050422668457,6.888110160827637,9.106955528259277,25.953203201293945,0.6130950212478637,0.48171132802963257,-0.3301642835140228,True,,1.3710315227508545,5.273473739624023,6.455968379974365,6.137397289276123,5.265963554382324,0.14187664116422335,0.8455955386161804,-0.20702743530273438,True,,0.48024505376815796,5.691012859344482,6.888110160827637,9.106955528259277,37.69667434692383,0.8710814654827118,0.508686900138855,-0.3273197114467621,True,,1.3890258073806763,5.306309700012207,6.396358013153076,6.460073947906494,8.853826522827148,0.20914824654658634,0.8417278528213501,-0.19817425310611725
339,data_wgs,1,1,True,True,0.7,63.841492135990755,0.0018,5.743046690457651e-05,0.84754478931427,0.6900466084480286,0.8239120841026306,0,0.7,0.84754478931427,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.0029785186052322388,1.1802211999893188,2.868997812271118,1.3442798852920532,14.243696212768555,0.2207931477576494,0.20961792767047882,0.06471201777458191,True,,0.7597298622131348,3.047855854034424,3.085599422454834,3.123441219329834,2.326071262359619,0.04655207578713695,0.5616781115531921,-0.4030200242996216,True,,-0.5243270397186279,1.7875930070877075,4.992072582244873,2.615368604660034,33.75487518310547,0.7646903405586879,0.1045616865158081,0.06328074634075165,True,,0.7721886038780212,3.064871311187744,3.094691753387451,3.103564977645874,3.748079538345337,0.08614493819574515,0.5694983601570129,-0.3872804045677185,True,,-0.8450096845626831,1.9790427684783936,4.403852939605713,3.041719436645508,63.59180450439453,1.3675413648287456,0.34017688035964966,0.1757177710533142,True,,0.7597681283950806,3.063516616821289,3.094691753387451,3.103564977645874,4.298182964324951,0.10317235514521599,0.5896713733673096,-0.38566404581069946
340,data_wgs,0,1,True,True,0.7,65.2480500837966,0.08785,0.008893349343255532,0.9153620600700378,3.1539812539449485e-07,0.9153618812561035,0,0.7,0.9153620600700378,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.1790432184934616,2.494784355163574,0.4019559621810913,2.948481559753418,8.563128471374512,0.12291877791285515,0.10812047868967056,-0.328543484210968,True,,0.5699537992477417,1.5960348844528198,1.2747893333435059,1.7751468420028687,2.3967669010162354,0.051341876449684305,0.5923590064048767,0.1743183434009552,True,,0.32228511571884155,2.8999991416931152,0.5447827577590942,1.9989104270935059,25.506664276123047,0.7077476610740026,0.2445845603942871,-0.04297232627868652,True,,0.5584121942520142,1.598083734512329,1.352982997894287,1.6878132820129395,3.171276569366455,0.08475252166390419,0.5304391980171204,0.29005008935928345,True,,-0.13239558041095734,3.0329461097717285,0.9426077008247375,4.115590572357178,32.796897888183594,0.8834737320741017,0.19613642990589142,-0.03344735503196716,True,,0.5546800494194031,1.5730798244476318,1.2747893333435059,1.7751468420028687,4.332948684692383,0.11518353223800659,0.5748012661933899,0.2876412272453308
341,data_wgs,0,0,True,True,1.0499999999999998,49.33616409407563,0.0,0.0,0.9302513599395752,1.036583662033081,0.8265476226806641,0,0.9302513599395752,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.6228830814361572,2.7249817848205566,3.0358405113220215,2.5492122173309326,7.270444393157959,0.12088203150779009,0.3722573518753052,0.2543982267379761,True,,0.8087340593338013,2.5027108192443848,3.4197659492492676,3.3881590366363525,1.3175204992294312,0.03903867828970154,0.703986406326294,-0.35189691185951233,True,,1.349320888519287,2.3399124145507812,3.0358405113220215,2.5492122173309326,24.838064193725586,0.5000051269928615,0.3227872848510742,-0.10211542248725891,True,,0.8278754949569702,2.51092791557312,3.4197659492492676,3.3881590366363525,3.428175926208496,0.06148848670224349,0.7411795258522034,-0.33579784631729126,True,,1.1480741500854492,2.462554454803467,1.75592839717865,2.4028944969177246,44.59577178955078,0.7352775792280833,0.37649935483932495,-0.029325395822525024,True,,0.8169721364974976,2.494731903076172,3.4197659492492676,3.3881590366363525,7.804224967956543,0.1647295117378235,0.7277384400367737,-0.3402262330055237
342,data_wgs,1,1,True,True,1.0499999999999998,78.37099742336288,0.0108,0.015890893974071563,1.094173789024353,0.9152218103408813,1.2771573066711426,0,1.0499999999999998,1.094173789024353,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.28562623262405396,-1.0834681987762451,6.485291481018066,1.872065544128418,7.589444160461426,0.14729286258419355,0.27747049927711487,-0.6016623973846436,True,,1.413643717765808,3.3231961727142334,3.3317532539367676,2.98553466796875,2.110311269760132,0.04458276821921269,0.8332827687263489,-0.016171978786587715,True,,0.5245910882949829,1.0383118391036987,5.148012638092041,3.6490001678466797,28.184894561767578,0.63803784151872,0.2305314987897873,-0.3225219249725342,True,,1.4352169036865234,3.4120230674743652,3.4638922214508057,3.1100950241088867,3.867018461227417,0.09587285071611404,0.8013768792152405,-0.04392005875706673,True,,0.9091672897338867,-0.13015739619731903,4.04052209854126,1.2072972059249878,80.47738647460938,1.986469805240631,0.23075583577156067,0.020522527396678925,True,,1.39084792137146,3.3576321601867676,3.534243583679199,2.7949886322021484,4.255703926086426,0.12529271890719731,0.8365057110786438,-0.054260674864053726
343,data_wgs,1,1,True,True,1.75,68.9276493272768,0.0001,0.07358330651491543,1.6558587551116943,1.621277093887329,1.8547037839889526,0,1.6558587551116943,1.75,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.6050225496292114,4.968357563018799,6.967181205749512,8.519725799560547,6.331844329833984,0.12395156820615133,0.4386662542819977,-0.783141553401947,True,,1.8927152156829834,6.062670707702637,6.609824180603027,7.014467239379883,2.1245954036712646,0.05880553685128689,0.7220329642295837,-0.7217756509780884,True,,-0.36562150716781616,5.405730247497559,10.152737617492676,6.203669548034668,72.7541732788086,1.0406657218933106,0.4375584125518799,-0.7821654081344604,True,,1.8503775596618652,6.068485736846924,6.654818534851074,6.883955955505371,6.4081926345825195,0.14823446050286293,0.719588041305542,-0.7440115809440613,True,,0.5280560255050659,5.608855247497559,6.466683387756348,7.414577484130859,54.07539367675781,1.3135273059209187,0.4400663375854492,-0.7953462600708008,True,,1.8355610370635986,6.0880818367004395,6.654818534851074,6.883955955505371,7.972090721130371,0.19977302650610607,0.7217627167701721,-0.7540975213050842
344,data_wgs,0,0,True,True,1.4,40.859903622854354,0.00045,0.11228540839445371,1.54067862033844,1.328600525856018,1.0210835933685303,0,1.4,1.54067862033844,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-1.8002684116363525,4.86749267578125,10.019344329833984,2.9935736656188965,2.2424938678741455,0.05541542271773021,0.3876746892929077,0.5741076469421387,True,,1.873152732849121,6.1078596115112305,6.7503275871276855,6.141946792602539,2.2675907611846924,0.05659972007075945,0.8408529758453369,0.8027398586273193,True,,-1.0699143409729004,5.428009986877441,10.322419166564941,3.4271929264068604,55.238826751708984,0.8369912336270015,0.4006650447845459,0.5861639380455017,True,,1.8666187524795532,6.184504508972168,6.718531608581543,6.3184733390808105,5.827388286590576,0.138363811870416,0.8399571180343628,0.7908130884170532,True,,-1.479292392730713,4.276404857635498,10.272221565246582,1.739025592803955,65.04631042480469,1.4457279602686564,0.42483943700790405,0.563676118850708,True,,1.909775733947754,6.219255447387695,6.723694801330566,6.432560920715332,7.915124416351318,0.193651948372523,0.8568159341812134,0.7965425252914429
345,data_wgs,1,1,True,True,1.4,50.87611625009989,0.0,0.0,1.0470610857009888,1.2363593578338623,0.99559485912323,0,1.0470610857009888,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.23221425712108612,4.638612747192383,5.747444152832031,5.237252235412598,4.169755935668945,0.07729454003274441,0.31989723443984985,0.49731552600860596,True,,1.2647552490234375,4.174820899963379,4.266847610473633,4.368186950683594,1.7310279607772827,0.04595424352834622,0.8430143594741821,0.5604807138442993,True,,-0.0302981436252594,4.4701337814331055,4.963730335235596,5.595443248748779,33.348331451416016,0.8160881121953328,0.37443840503692627,0.8184652924537659,True,,1.2520205974578857,4.181319236755371,4.266847610473633,4.368186950683594,2.9193685054779053,0.07002831536034743,0.8372834920883179,0.5203508734703064,True,,-0.0510978177189827,4.163036346435547,7.212756633758545,5.193084716796875,46.04838562011719,1.0677615046501159,0.4807901680469513,0.7320815324783325,True,,1.250199317932129,4.177202224731445,4.251187801361084,4.287350654602051,2.2996435165405273,0.06425777735809485,0.8482005000114441,0.5393670797348022
346,data_wgs,1,1,True,True,1.4,43.126756523728446,0.0,0.0,0.9511009454727173,1.3824695348739624,0.9468476176261902,0,0.9511009454727173,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.5839006900787354,2.403334140777588,5.579723834991455,4.0349555015563965,2.847869396209717,0.06329459324479103,0.5655241012573242,-0.6420111656188965,True,,1.1242022514343262,4.443315505981445,4.79032039642334,4.840952396392822,2.1090304851531982,0.051730811782181266,0.8111517429351807,-0.37439462542533875,True,,-0.05610320717096329,2.956911563873291,4.132778644561768,5.490135669708252,41.75164031982422,0.7633890330791473,0.5051498413085938,-0.2785683572292328,True,,1.1629071235656738,4.4725751876831055,4.79032039642334,4.840952396392822,3.8088371753692627,0.0841064415872097,0.7965188026428223,-0.37883657217025757,True,,-0.6598261594772339,3.026536464691162,6.349722385406494,5.3529534339904785,84.40770721435547,1.5420375565687816,0.4448356032371521,-0.5259512662887573,True,,1.190353274345398,4.4990034103393555,4.716640949249268,5.031500339508057,9.102083206176758,0.1782050311565399,0.8154250979423523,-0.34912651777267456
347,data_wgs,0,0,True,True,1.0499999999999998,39.49940490654703,0.00095,0.003390801581512182,1.1607621908187866,1.0390139818191528,0.7521106004714966,0,1.0499999999999998,1.1607621908187866,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,1.187166452407837,4.094968795776367,5.191999912261963,3.4832842350006104,2.899672508239746,0.07882756441831588,0.3305439352989197,0.5281118154525757,True,,1.388117790222168,4.591976165771484,4.94973087310791,4.977334976196289,4.24236536026001,0.09251760281622409,0.8094053268432617,0.44582244753837585,True,,1.048303246498108,3.0356831550598145,5.100128650665283,3.1243507862091064,41.59682083129883,0.8873248120148977,0.3778311610221863,0.23204989731311798,True,,1.4254120588302612,4.645791053771973,4.94973087310791,4.977334976196289,6.844833850860596,0.12500256846348445,0.8006543517112732,0.4813060760498047,True,,1.5764511823654175,5.2808637619018555,4.888955116271973,4.647183895111084,68.56859588623047,1.2910578707853952,0.5094453692436218,0.24638380110263824,True,,1.427825689315796,4.632757663726807,4.97138786315918,5.049351692199707,8.711835861206055,0.19479027489821116,0.802802324295044,0.49243950843811035
348,data_wgs,1,1,True,True,1.75,47.38300410946897,0.0,0.0,1.3464690446853638,1.7204374074935913,1.2790172100067139,0,1.3464690446853638,1.75,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-1.2139593362808228,4.034365653991699,7.687545299530029,4.967667102813721,7.8861894607543945,0.12627587765455245,0.1805216372013092,-0.3326895833015442,True,,1.624999761581421,5.5439982414245605,6.541069984436035,6.385222911834717,2.080657958984375,0.05539062259097894,0.9049989581108093,0.3223429322242737,True,,-0.9671580195426941,4.1948933601379395,6.852042198181152,5.9039506912231445,35.01780700683594,0.8072238822778066,0.141959086060524,-0.4013681411743164,True,,1.6436631679534912,5.572229385375977,6.444881439208984,6.5605597496032715,4.564300060272217,0.10065089737375578,0.878128707408905,0.3378581702709198,True,,-0.9533625245094299,5.147016525268555,7.398204326629639,7.417424201965332,48.547855377197266,1.2097928444544475,0.15362364053726196,-0.42711660265922546,True,,1.6254335641860962,5.571967601776123,6.444881439208984,6.5605597496032715,6.50645112991333,0.1479967638850212,0.8973694443702698,0.34175512194633484
349,data_wgs,1,1,True,True,1.75,47.09318655436314,0.0,0.0,1.3616609573364258,1.6300911903381348,1.2202590703964233,0,1.3616609573364258,1.75,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.007840193808078766,7.568965911865234,5.551272869110107,9.531474113464355,21.052167892456055,0.40714192055165765,0.4770299792289734,-0.1521550416946411,True,,2.166901111602783,5.907203674316406,7.214254379272461,7.014984130859375,2.440453052520752,0.06587992471953233,0.9264367818832397,0.2833237648010254,True,,-0.2054574340581894,7.3333539962768555,8.185722351074219,8.218623161315918,36.430328369140625,0.771288451552391,0.5113368034362793,-0.21908782422542572,True,,2.1596341133117676,5.862113952636719,7.214254379272461,7.014984130859375,5.909831523895264,0.13334570427735645,0.927851676940918,0.27161967754364014,True,,-0.2315138578414917,7.838667869567871,7.758603096008301,10.470827102661133,52.49686813354492,1.3621744195620218,0.4975358843803406,-0.2469354271888733,True,,2.14760684967041,5.866508483886719,7.214254379272461,7.014984130859375,8.222841262817383,0.1696203167239825,0.9310760498046875,0.2726171910762787
350,data_wgs,1,1,True,True,0.7,80.28684077415615,0.0424,6.718572076727174e-05,0.6937964558601379,0.42385438084602356,0.7495185732841492,0,0.6937964558601379,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.6232269406318665,2.3436670303344727,2.3208417892456055,4.1483283042907715,8.079595565795898,0.13615033384412528,0.09298677742481232,-0.5444945693016052,True,,0.1911400407552719,1.33967924118042,1.72190260887146,1.7219280004501343,2.1879630088806152,0.06329632339378198,0.40841352939605713,0.6027998328208923,True,,-0.6236934661865234,0.9223679304122925,1.230177879333496,3.038097381591797,26.223779678344727,0.6331466734409332,0.10617855936288834,-0.020381927490234375,True,,0.14970390498638153,1.3544254302978516,1.7811102867126465,1.7217355966567993,2.565556764602661,0.0591452319175005,0.4285302758216858,0.6015961170196533,True,,-0.9046097993850708,0.3208561837673187,2.111840009689331,3.0937373638153076,51.31901931762695,0.995335704088211,0.12775538861751556,-0.022438809275627136,True,,0.1170361265540123,1.4002554416656494,1.72190260887146,1.7219280004501343,2.5319337844848633,0.07630564185480276,0.43319427967071533,0.5960006713867188
351,data_wgs,1,1,True,True,1.0499999999999998,54.74784879317167,0.00015,7.242483245319565e-07,0.7472932934761047,0.8052352070808411,0.7156979441642761,0,0.7472932934761047,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-1.069691777229309,4.085894584655762,7.382097244262695,5.832586288452148,4.082630634307861,0.10706818277637163,0.3579942286014557,-0.4327535629272461,True,,1.349487066268921,4.4052653312683105,4.1631760597229,4.186252117156982,2.814892292022705,0.0761833510051171,0.800082802772522,-0.679404079914093,True,,-0.5393279790878296,3.9416656494140625,5.928347587585449,4.904616355895996,45.35892105102539,1.1303509016831716,0.3991793692111969,-0.5100665092468262,True,,1.3448765277862549,4.401691913604736,4.1631760597229,4.186252117156982,3.692511796951294,0.09158998740216097,0.7900464534759521,-0.6909692287445068,True,,-1.140077829360962,4.585519313812256,7.631418228149414,5.5063323974609375,55.73038101196289,1.3372614145278932,0.39975500106811523,-0.41650792956352234,True,,1.3503813743591309,4.406931400299072,4.1631760597229,4.186252117156982,3.218231201171875,0.09094390173753103,0.7983582615852356,-0.6835205554962158
352,data_wgs,0,0,True,True,1.0499999999999998,52.97729648274621,0.00115,3.0096837583968648e-05,0.8364234566688538,0.8981037139892578,0.7756018042564392,0,0.8364234566688538,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.2790098488330841,1.9273443222045898,2.9851722717285156,0.9379538893699646,7.8627190589904785,0.14664668043454487,0.08789261430501938,-0.6156249642372131,True,,0.686779260635376,3.4056434631347656,3.732673168182373,3.6735589504241943,2.525353193283081,0.06178583304087321,0.7521915435791016,0.3397819697856903,True,,1.1549174785614014,2.177126884460449,1.9231511354446411,0.6080966591835022,32.91056823730469,0.7634899387756984,0.0550093874335289,-0.5617376565933228,True,,0.6973288059234619,3.3979084491729736,3.6118338108062744,3.5582406520843506,2.4987266063690186,0.07460466188689073,0.7396904826164246,0.3519311547279358,True,,0.9705884456634521,2.134481430053711,2.7311224937438965,1.4534201622009277,65.2936782836914,1.5600080569585164,0.10841681063175201,-0.5987527370452881,True,,0.6836404204368591,3.402045249938965,3.732673168182373,3.6735589504241943,3.1822891235351562,0.08073517108956972,0.7489715218544006,0.32881081104278564
353,data_wgs,0,0,True,True,0.7,54.65171143009684,0.0006,3.486825404048746e-06,0.756583034992218,0.6960776448249817,0.6690076589584351,0,0.7,0.756583034992218,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.8514961004257202,1.757536768913269,2.1192190647125244,3.390216112136841,3.519273519515991,0.07765824894110361,0.15167275071144104,-0.889945924282074,True,,0.861435055732727,3.614239454269409,3.555669069290161,3.549708127975464,2.209197998046875,0.06113452439506849,0.7039058804512024,0.6836546063423157,True,,-0.18666812777519226,2.295719623565674,5.279536247253418,1.7087914943695068,28.80999183654785,0.6016994625329971,0.18713878095149994,-0.8068821430206299,True,,0.8535505533218384,3.6199264526367188,3.555669069290161,3.549708127975464,3.1519503593444824,0.07477728774150212,0.7056677341461182,0.6958135366439819,True,,-0.37203556299209595,2.15110445022583,5.554131507873535,1.687835454940796,76.41263580322266,1.7959277828534443,0.13162441551685333,-0.8549947142601013,True,,0.8436328768730164,3.6411004066467285,3.555669069290161,3.549708127975464,2.3005237579345703,0.06446041663487752,0.7120087146759033,0.6709324717521667
354,data_wgs,0,1,True,True,0.7,51.21624203703753,0.0,0.0,1.5293848514556885,2.7324438178766286e-07,1.5293846130371094,0,0.7,1.5293848514556885,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-1.628575086593628,5.880044937133789,11.075506210327148,9.701532363891602,3.698615550994873,0.07859228327870368,0.4261423945426941,0.7760719656944275,True,,2.0327682495117188,7.798676490783691,8.58127212524414,8.651095390319824,2.3460795879364014,0.06059553859134515,0.8834142684936523,0.2634248435497284,True,,-1.5845732688903809,6.247359275817871,10.45463752746582,9.209183692932129,58.311256408691406,1.230731870730718,0.41976839303970337,0.747226893901825,True,,2.0443856716156006,7.817041397094727,8.58127212524414,8.651095390319824,4.51729679107666,0.09916241032381852,0.8777620792388916,0.262057900428772,True,,-1.5512690544128418,6.783979415893555,10.005806922912598,10.186973571777344,86.3622055053711,1.9580958247184754,0.4162048101425171,0.700742244720459,True,,2.0155694484710693,7.814032077789307,8.676501274108887,8.692302703857422,18.728456497192383,0.3303488463163376,0.8814799785614014,0.27093541622161865
355,data_wgs,1,0,True,True,0.7,86.90425729967097,0.0472,8.948372148154012e-05,0.7021417617797852,2.4027400513659813e-07,0.7021417617797852,0,0.7,0.7021417617797852,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,2.0292303562164307,0.993164598941803,0.7935575246810913,1.0565667152404785,1.8415274620056152,0.04549401129285494,-0.35645705461502075,0.34234610199928284,True,,0.22141684591770172,1.4701895713806152,1.608482003211975,1.6063404083251953,2.4224648475646973,0.050666737866898376,0.7663511633872986,-0.06427282094955444,True,,1.9851915836334229,0.6594070792198181,0.6380904912948608,0.5804805755615234,45.8371467590332,1.1424575289090475,-0.2827536463737488,0.3815029561519623,True,,0.24059078097343445,1.4760215282440186,1.5965770483016968,1.665860652923584,2.6376991271972656,0.057912943263848625,0.7947045564651489,-0.06906626373529434,True,,1.658586025238037,0.6328129768371582,1.5280182361602783,0.8388941884040833,72.091796875,1.5841057856877645,-0.22872838377952576,0.4073692560195923,True,,0.21772845089435577,1.4718854427337646,1.608482003211975,1.6063404083251953,2.628352165222168,0.06138190490504106,0.7731425762176514,-0.038117289543151855
356,data_wgs,0,0,True,True,1.0499999999999998,71.21404811224667,0.00095,5.093949090072282e-05,0.8773914575576782,0.9700796604156494,1.0782760381698608,0,0.8773914575576782,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-1.6590332984924316,2.577211618423462,4.753340244293213,2.787921190261841,6.058377742767334,0.11457508529225985,0.44473782181739807,-0.1068609207868576,True,,1.1158349514007568,3.5612683296203613,3.705030679702759,3.7010200023651123,2.4648094177246094,0.06010486483573914,0.7006031274795532,0.6465442180633545,True,,0.016830995678901672,2.892076015472412,3.287898540496826,2.3496510982513428,39.979637145996094,0.7315915604432424,0.37382686138153076,-0.3171091675758362,True,,1.1102564334869385,3.566189765930176,3.705030679702759,3.7010200023651123,3.5662598609924316,0.08129969388246536,0.7079572081565857,0.6511114835739136,True,,-0.28169599175453186,3.132143497467041,3.349639415740967,2.0398430824279785,114.81695556640625,1.9559908509254456,0.39745691418647766,-0.19648286700248718,True,,1.1132090091705322,3.566272735595703,3.705030679702759,3.7010200023651123,4.0221099853515625,0.08683945511778196,0.7065445780754089,0.6399352550506592
