idx,dataset,y,pred_target,crawler_success,gs_success,gs_radius_found,angle_x_crawler_gs_deg,sphere_frac,sphere_vol,dist_x_to_crawler,dist_x_to_gs,dist_crawler_to_gs,ring_n,ring_r_min,ring_r_max,ring_count_y0,ring_count_y1,ring_count_pred0,ring_count_pred1,attr_methods,attr_baselines,attr_ig_steps,attr_topk,attr_sg_samples,attr_sg_stdevs,attr_sg_nt_type,attr_perturb_samples,attr_ig_zero_success,attr_ig_zero_sensitivity,attr_ig_zero_fidelity_del_auc,attr_ig_zero_fidelity_ins_auc,attr_ig_zero_fidelity_del_delta_topk,attr_ig_zero_fidelity_ins_delta_topk,attr_ig_zero_stability_lipschitz,attr_ig_zero_stability_mean_attr_change,attr_ig_zero_cosine_truegrad,attr_ig_zero_boundary_alignment,attr_ig_boundary_success,attr_ig_boundary_sensitivity,attr_ig_boundary_fidelity_del_auc,attr_ig_boundary_fidelity_ins_auc,attr_ig_boundary_fidelity_del_delta_topk,attr_ig_boundary_fidelity_ins_delta_topk,attr_ig_boundary_stability_lipschitz,attr_ig_boundary_stability_mean_attr_change,attr_ig_boundary_cosine_truegrad,attr_ig_boundary_boundary_alignment,attr_lime_zero_success,attr_lime_zero_sensitivity,attr_lime_zero_fidelity_del_auc,attr_lime_zero_fidelity_ins_auc,attr_lime_zero_fidelity_del_delta_topk,attr_lime_zero_fidelity_ins_delta_topk,attr_lime_zero_stability_lipschitz,attr_lime_zero_stability_mean_attr_change,attr_lime_zero_cosine_truegrad,attr_lime_zero_boundary_alignment,attr_lime_boundary_success,attr_lime_boundary_sensitivity,attr_lime_boundary_fidelity_del_auc,attr_lime_boundary_fidelity_ins_auc,attr_lime_boundary_fidelity_del_delta_topk,attr_lime_boundary_fidelity_ins_delta_topk,attr_lime_boundary_stability_lipschitz,attr_lime_boundary_stability_mean_attr_change,attr_lime_boundary_cosine_truegrad,attr_lime_boundary_boundary_alignment,attr_ks_zero_success,attr_ks_zero_sensitivity,attr_ks_zero_fidelity_del_auc,attr_ks_zero_fidelity_ins_auc,attr_ks_zero_fidelity_del_delta_topk,attr_ks_zero_fidelity_ins_delta_topk,attr_ks_zero_stability_lipschitz,attr_ks_zero_stability_mean_attr_change,attr_ks_zero_cosine_truegrad,attr_ks_zero_boundary_alignment,attr_ks_boundary_success,attr_ks_boundary_sensitivity,attr_ks_boundary_fidelity_del_auc,attr_ks_boundary_fidelity_ins_auc,attr_ks_boundary_fidelity_del_delta_topk,attr_ks_boundary_fidelity_ins_delta_topk,attr_ks_boundary_stability_lipschitz,attr_ks_boundary_stability_mean_attr_change,attr_ks_boundary_cosine_truegrad,attr_ks_boundary_boundary_alignment
210,data_wgs,1,1,True,True,0.7,2.1253990494518944,0.0,0.0,0.70064377784729,0.6999088525772095,0.025986742228269577,0,0.7,0.70064377784729,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.2138049602508545,2.663796901702881,4.013908386230469,4.013908386230469,108.15486145019531,0.2030784177283446,0.9376087784767151,-0.9578584432601929,True,,1.3429580926895142,3.313953399658203,4.47705078125,4.47705078125,7.398033618927002,0.055664363099883,0.960458517074585,-0.9881975054740906,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
211,data_wgs,1,1,True,True,0.7,13.928879328069836,0.0,0.0,0.5067413449287415,0.5195799469947815,0.12509554624557495,2,0.5067413449287415,0.7,0,2,0,2,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.44221121072769165,-0.6301386952400208,2.0846803188323975,2.0846803188323975,23.41800880432129,0.07127616340682531,0.8636738061904907,-0.34602630138397217,True,,1.2630490064620972,1.5756455659866333,2.6834073066711426,2.6834073066711426,5.036140441894531,0.04219624341155092,0.9995660185813904,0.2763909697532654,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
212,data_wgs,0,0,True,True,0.7,18.176240190605075,0.0273,0.01971584494466627,0.4794589579105377,0.43141064047813416,0.15149597823619843,0,0.4794589579105377,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.051591306924819946,1.7280464172363281,3.3070778846740723,3.3070778846740723,21.307897567749023,0.08960764049746407,0.9785076379776001,0.593192994594574,True,,0.9269068241119385,2.1704046726226807,2.317638397216797,2.317638397216797,5.013190746307373,0.03998796055093408,0.9339514970779419,-0.9899189472198486,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
213,data_wgs,0,0,True,True,0.7,12.234318087685674,0.0115,0.005582139800235145,0.39307597279548645,0.43820759654045105,0.09930106997489929,2,0.39307597279548645,0.7,2,0,2,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.31401893496513367,1.3410861492156982,2.7348814010620117,2.7348814010620117,9.862255096435547,0.04811721876418839,0.9667820930480957,0.874495804309845,True,,0.8400963544845581,1.468958854675293,2.061255693435669,2.061255693435669,5.593181610107422,0.046133794674339396,0.9994692802429199,-0.8848674893379211,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
214,data_wgs,0,0,True,True,0.7,148.0874361002669,0.0646,0.11993066322004607,0.7687301635742188,0.6731472611427307,1.3865734338760376,0,0.7,0.7687301635742188,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.47590458393096924,1.8257752656936646,3.3054590225219727,3.3054590225219727,12.672098159790039,0.025975124662121138,0.7715370059013367,0.9978926181793213,True,,0.7909568548202515,2.036057949066162,2.490764856338501,2.490764856338501,9.539445877075195,0.028431924626541635,0.7582710385322571,0.983670175075531,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
215,data_wgs,1,1,True,True,0.7,12.669290046041803,0.0001,6.0381392973353826e-05,0.4384061396121979,0.455419659614563,0.10005956143140793,2,0.4384061396121979,0.7,0,2,0,2,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.6184782385826111,3.1313230991363525,2.9858601093292236,2.9858601093292236,121.56816101074219,0.2550333687492336,0.9446971416473389,-0.9989284873008728,True,,1.2025283575057983,2.7961387634277344,3.197619915008545,3.197619915008545,7.2830119132995605,0.06710626841522753,0.9975405335426331,-0.9997790455818176,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
216,data_wgs,0,0,True,True,0.7,3.720207858322533,0.0,0.0,0.5317749977111816,0.531317412853241,0.03451104462146759,2,0.5317749977111816,0.7,2,0,2,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.10694617033004761,1.491111397743225,3.9036383628845215,3.9036383628845215,10.937032699584961,0.04603349076739202,0.9715858697891235,-0.7717190384864807,True,,1.6427810192108154,2.218892812728882,3.4061660766601562,3.4061660766601562,8.519463539123535,0.0457362928117315,0.9944894313812256,-0.3910145163536072,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
217,data_wgs,1,1,True,True,0.7,18.390880732036315,0.0,0.0,0.4224856197834015,0.4510880410671234,0.14242614805698395,7,0.4224856197834015,0.7,1,6,1,6,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.3812777996063232,1.3857533931732178,1.2592699527740479,1.2592699527740479,57.592926025390625,0.0410883520526113,0.9985228180885315,0.9874525666236877,True,,0.8707196712493896,1.3734560012817383,1.6886608600616455,1.6886608600616455,3.7599380016326904,0.023654359105663995,0.9999622106552124,-0.6945059895515442,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
218,data_wgs,0,0,True,True,0.7,4.425830338890872,0.00805,0.0044426155668115825,0.41912782192230225,0.4059816598892212,0.03446201980113983,4,0.41912782192230225,0.7,4,0,4,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.24579128623008728,1.8441135883331299,3.6446752548217773,3.6446752548217773,52.958919525146484,0.12546106448571664,0.9973465800285339,-0.9946362376213074,True,,1.1180604696273804,2.3744893074035645,2.5842952728271484,2.5842952728271484,6.670596122741699,0.04807156449727093,0.9975003004074097,-0.9422803521156311,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
219,data_wgs,1,1,True,True,1.0499999999999998,64.01581939091443,0.0009,0.0015115293186422753,0.7311594486236572,0.9907733201980591,0.9388619661331177,6,0.7311594486236572,1.0499999999999998,1,5,1,5,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.3125436305999756,2.2685394287109375,2.1951582431793213,2.1951582431793213,9.41278076171875,0.05748494721677465,0.9978077411651611,-0.9983744025230408,True,,1.2819641828536987,2.149273157119751,2.518824338912964,2.518824338912964,2.490971803665161,0.016032094857655464,0.9950306415557861,0.9541536569595337,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
220,data_wgs,0,0,True,True,0.7,6.830790182439186,0.0,0.0,0.371092826128006,0.3694719970226288,0.04414864256978035,2,0.371092826128006,0.7,2,0,2,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.8381471633911133,1.2895302772521973,2.8598175048828125,2.8598175048828125,8.097601890563965,0.035420192716022335,0.9319988489151001,0.5548242330551147,True,,1.1541986465454102,1.4861900806427002,1.9796525239944458,1.9796525239944458,4.383899688720703,0.037663511869808035,0.9802179336547852,-0.40772005915641785,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
221,data_wgs,1,1,True,True,0.7,8.61330423831052,0.01535,0.009032195527826815,0.43278035521507263,0.47354644536972046,0.07927604019641876,3,0.43278035521507263,0.7,1,2,1,2,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.680084228515625,2.265256881713867,2.273502826690674,2.273502826690674,4.811764240264893,0.03246147260069847,0.5963518619537354,-0.5995397567749023,True,,1.489609956741333,1.630523681640625,2.7006635665893555,2.7006635665893555,4.336697578430176,0.04122516005299985,0.957102358341217,0.9990148544311523,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
222,data_wgs,0,0,True,True,0.7,6.6577931921647036,0.00955,0.006414102779283816,0.4623717963695526,0.4376659393310547,0.057790182530879974,2,0.4623717963695526,0.7,2,0,2,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.05799868702888489,1.7163338661193848,3.083406925201416,3.083406925201416,6.726468563079834,0.033582706951225796,0.9162740111351013,-0.9888797402381897,True,,0.9744118452072144,1.94754159450531,2.16581392288208,2.16581392288208,3.744434356689453,0.022297177758688728,0.9423251152038574,-0.8663203716278076,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
223,data_wgs,1,1,True,True,0.7,84.32075203979818,0.6275,10.583343134030262,2.31701922416687,0.6991089582443237,2.3530261516571045,75,0.7,2.31701922416687,53,22,54,21,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.2768471240997314,1.4035754203796387,1.3592984676361084,1.3592984676361084,1.4410539865493774,0.00946623827330768,0.7033587694168091,-0.0011127293109893799,True,,0.1847180426120758,-0.21507135033607483,1.9246972799301147,1.9246972799301147,2.4176552295684814,0.010805068512369568,0.407044917345047,-0.6714203953742981,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
224,data_wgs,0,0,True,True,0.7,162.179455086331,0.41925,0.030322030008278603,0.15172867476940155,0.279075026512146,0.42606163024902344,7,0.15172867476940155,0.7,6,1,6,1,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.5573943853378296,0.21927082538604736,0.7872557640075684,0.7872557640075684,5.7169060707092285,0.022762884572148322,0.10750183463096619,-0.7182675004005432,True,,0.05253782868385315,0.26834025979042053,0.058698415756225586,0.058698415756225586,3.188364267349243,0.02288222862407565,0.490057110786438,-0.12524843215942383,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
225,data_wgs,1,1,True,True,0.7,79.95948656951926,0.01145,0.0034605170033169185,0.31016501784324646,0.5795283317565918,0.6077654361724854,8,0.31016501784324646,0.7,0,8,0,8,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.986835241317749,0.14096039533615112,1.6919071674346924,1.6919071674346924,82.23595428466797,0.19078899638019114,0.7730525135993958,-0.8946740031242371,True,,1.3197145462036133,1.426852822303772,1.8612488508224487,1.8612488508224487,5.528605937957764,0.056482692481949925,0.9917157292366028,0.022214770317077637,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
226,data_wgs,0,0,True,True,0.7,165.4092612028085,0.08825,0.13456345310593745,0.6966766715049744,0.6166258454322815,1.3027105331420898,0,0.6966766715049744,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.6247986555099487,1.9242666959762573,3.4780750274658203,3.4780750274658203,7.858782768249512,0.04326771647514154,0.9712501764297485,-0.9515073299407959,True,,1.0805312395095825,2.1594319343566895,2.5555713176727295,2.5555713176727295,6.807618141174316,0.01687781875176976,0.9192409515380859,-0.7907921075820923,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
227,data_wgs,1,1,True,True,0.7,71.12806947218043,0.0,0.0,0.6619999408721924,0.671744167804718,0.775762677192688,0,0.6619999408721924,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.8722789287567139,2.8523435592651367,3.5756783485412598,3.5756783485412598,31.72806167602539,0.06706053622862479,0.9726228713989258,0.9917811751365662,True,,1.4744515419006348,3.0820915699005127,3.8627994060516357,3.8627994060516357,5.801685333251953,0.051473644565946115,0.9828826189041138,0.9360979199409485,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
228,data_wgs,1,1,True,True,0.7,16.945121427731216,0.0305,0.02119896867554504,0.4703623056411743,0.6246680021286011,0.2220878154039383,6,0.4703623056411743,0.7,0,6,0,6,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.2987959384918213,1.7538158893585205,2.445814847946167,2.445814847946167,10.448230743408203,0.032535022830901046,0.7917959690093994,-0.9349525570869446,True,,1.7254219055175781,1.7793999910354614,2.6230885982513428,2.6230885982513428,5.510893821716309,0.04864150217423836,0.957417368888855,0.329839289188385,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
229,data_wgs,1,1,True,True,0.7,13.422091492348976,0.0,0.0,0.29611390829086304,0.3107948899269104,0.07240787148475647,5,0.29611390829086304,0.7,0,5,0,5,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.3816447257995605,1.791534662246704,1.9037678241729736,1.9037678241729736,66.44291687011719,0.06755274295186003,0.9969897866249084,-0.9966156482696533,True,,0.9202138781547546,1.899740219116211,2.2135355472564697,2.2135355472564697,7.686267375946045,0.07216977579519153,0.9814205169677734,-0.9895231127738953,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
230,data_wgs,1,1,True,True,0.7,20.05675003769942,0.0003,0.00020843211974203913,0.47026944160461426,0.5147964358329773,0.17705059051513672,4,0.47026944160461426,0.7,0,4,0,4,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.8201395273208618,1.9622598886489868,2.0465664863586426,2.0465664863586426,15.557518005371094,0.08298068488948047,0.8623859286308289,0.9991384744644165,True,,0.8466821908950806,2.048502206802368,2.419130802154541,2.419130802154541,4.418890953063965,0.031044915644451977,0.8865365386009216,-0.9999603629112244,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
231,data_wgs,1,1,True,True,0.7,11.996525989113907,0.0037,0.0017526846407407252,0.3883077800273895,0.3683001399040222,0.08152971416711807,6,0.3883077800273895,0.7,1,5,1,5,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.0053329467773438,1.8739734888076782,1.7164702415466309,1.7164702415466309,14.791373252868652,0.05033968077817311,0.9531729221343994,1.0,True,,0.8166925311088562,1.7558958530426025,2.104961633682251,2.104961633682251,9.310945510864258,0.060911893099546435,0.9759827256202698,0.9781908988952637,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
232,data_wgs,1,1,True,True,0.7,8.372251286737498,0.0001,6.085865286908166e-05,0.44013532996177673,0.45060500502586365,0.0658542588353157,3,0.44013532996177673,0.7,0,3,0,3,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.05062150955200195,-0.16936469078063965,2.4361863136291504,2.4361863136291504,17.89579200744629,0.04266355867342402,0.965987503528595,-0.2835425138473511,True,,1.7159755229949951,1.744531273841858,2.7467055320739746,2.7467055320739746,4.567967414855957,0.045727077918127176,0.9980451464653015,0.07505911588668823,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
233,data_wgs,0,0,True,True,0.7,11.39473710741147,0.01935,0.020013352745143428,0.5737788081169128,0.5150941014289856,0.12286098301410675,1,0.5737788081169128,0.7,1,0,1,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.5841177701950073,0.4332655072212219,6.05513334274292,6.05513334274292,75.4461441040039,0.19886259312431018,0.9999958276748657,0.9712674617767334,True,,2.4558751583099365,3.3097221851348877,5.200411796569824,5.200411796569824,7.999302864074707,0.1000830264762044,0.9379372596740723,0.9986752867698669,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
234,data_wgs,1,1,True,True,0.7,46.468610162191254,0.00265,0.001744095748447908,0.4577067196369171,0.46932700276374817,0.3658633828163147,6,0.4577067196369171,0.7,0,6,0,6,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.527787983417511,1.8449106216430664,1.8825724124908447,1.8825724124908447,39.63459014892578,0.05467003537341952,0.9725069403648376,0.9985722899436951,True,,0.9178354144096375,1.883101463317871,2.21635365486145,2.21635365486145,4.642778396606445,0.042262512259185314,0.999370276927948,-0.8665103912353516,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
235,data_wgs,0,0,True,True,1.0499999999999998,68.86843121483219,0.00625,0.010992467464029952,0.748225748538971,1.043251872062683,1.041823148727417,5,0.748225748538971,1.0499999999999998,3,2,3,2,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.1887494325637817,1.537058711051941,4.317908763885498,4.317908763885498,13.137787818908691,0.04241805726972719,0.9926478862762451,0.9803582429885864,True,,1.4332761764526367,2.4224743843078613,3.693814516067505,3.693814516067505,4.152126789093018,0.0337120803228269,0.8096221685409546,-0.9914894700050354,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
236,data_wgs,0,0,True,True,0.7,45.48744196228817,0.00075,0.0005817536458719961,0.4968942701816559,0.6116126775741577,0.4414258301258087,1,0.4968942701816559,0.7,1,0,1,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.354279100894928,2.5688812732696533,4.455155372619629,4.455155372619629,12.245079040527344,0.061766466525538515,0.8717174530029297,0.9999179244041443,True,,0.9512208700180054,2.840048313140869,3.86381196975708,3.86381196975708,7.355579376220703,0.028475039557088168,0.9111062288284302,-0.9923149943351746,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
237,data_wgs,0,0,True,True,0.7,40.68314808938772,0.0,0.0,0.40909910202026367,0.6781173944473267,0.45437854528427124,5,0.40909910202026367,0.7,5,0,5,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.9393720626831055,0.967853844165802,3.1322622299194336,3.1322622299194336,21.937984466552734,0.10189210725172113,0.9993432760238647,-0.9173388481140137,True,,0.8474271297454834,1.8889422416687012,2.435764789581299,2.435764789581299,22.990760803222656,0.04800693122670054,0.7183182239532471,-0.9874916672706604,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
238,data_wgs,1,1,True,True,0.7,22.68618228367719,0.0,0.0,0.5056873559951782,0.5413440465927124,0.20888032019138336,1,0.5056873559951782,0.7,0,1,0,1,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.1692476272583008,3.400749683380127,3.60786771774292,3.60786771774292,20.31386947631836,0.10150112138071563,0.9883135557174683,0.9787497520446777,True,,1.2357693910598755,3.219025135040283,3.9871037006378174,3.9871037006378174,7.309980392456055,0.04329704664026698,0.9958125948905945,-0.999287486076355,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
239,data_wgs,1,1,True,True,0.7,0.13488143869498417,0.0422,0.017555052001080623,0.36388981342315674,0.36458489298820496,0.0010914080776274204,5,0.36388981342315674,0.7,1,4,1,4,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.44492000341415405,1.8127024173736572,1.319828748703003,1.319828748703003,8.503024101257324,0.04180231629870832,0.9411511421203613,-0.9990723133087158,True,,0.6190281510353088,1.521388292312622,1.6350077390670776,1.6350077390670776,5.488143444061279,0.053712798398919404,0.9991482496261597,-0.9089849591255188,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
240,data_wgs,0,0,True,True,1.0499999999999998,16.412735756770083,0.00045,0.0008399339206174325,0.7707993984222412,0.7757459878921509,0.2208063304424286,5,0.7707993984222412,1.0499999999999998,5,0,5,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.022182464599609375,1.8802368640899658,7.9323625564575195,7.9323625564575195,26.71901512145996,0.10100880823253343,0.9932373762130737,0.938665509223938,True,,3.132580518722534,4.454381465911865,7.079030513763428,7.079030513763428,7.941288471221924,0.0762591113957266,0.9942713379859924,0.9741352796554565,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
241,data_wgs,0,0,True,True,0.7,9.54529528857989,0.05735,0.04838226229676017,0.5182048082351685,0.47856321930885315,0.09186125546693802,2,0.5182048082351685,0.7,1,1,2,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.11772680282592773,0.9736976623535156,2.2896833419799805,2.2896833419799805,6.363708972930908,0.0385740030867358,0.8985095024108887,-0.924401044845581,True,,0.9238037467002869,0.9707490801811218,1.4158146381378174,1.4158146381378174,2.3522121906280518,0.025247007329016923,0.9843122959136963,0.976463794708252,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
242,data_wgs,1,1,True,True,0.7,14.22673725594802,0.00055,0.0004781046477565138,0.5260235667228699,0.5263329744338989,0.13031704723834991,3,0.5260235667228699,0.7,0,3,0,3,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.4675806164741516,2.0905795097351074,2.757307767868042,2.757307767868042,10.717294692993164,0.03528440868249163,0.947887659072876,0.9843695163726807,True,,1.3381268978118896,2.365609884262085,3.0354721546173096,3.0354721546173096,5.431230068206787,0.05224176983659466,0.9856563210487366,0.7881525158882141,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
243,data_wgs,0,0,True,True,0.7,12.649678891654442,0.00105,0.0014993684657729036,0.6741935610771179,0.6670323014259338,0.1479276716709137,0,0.6741935610771179,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.8298726081848145,3.511852264404297,6.38416862487793,6.38416862487793,92.95781707763672,0.11399838055173556,0.9656751751899719,0.872630774974823,True,,2.0338211059570312,4.111361503601074,5.549124240875244,5.549124240875244,10.419662475585938,0.07772605476590494,0.9883525371551514,0.8972102403640747,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
244,data_wgs,0,0,True,True,0.7,12.630014068258992,0.01125,0.018084105855009757,0.7153149843215942,0.6712613105773926,0.15867705643177032,0,0.7,0.7153149843215942,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.8639058470726013,4.579524517059326,6.862539768218994,6.862539768218994,141.7747039794922,0.08217307315013993,0.9977381825447083,0.9995842576026917,True,,1.77296781539917,4.726390838623047,6.024130821228027,6.024130821228027,8.952595710754395,0.06925206211938834,0.9998975396156311,0.9203242063522339,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
245,data_wgs,0,0,True,True,0.7,38.70675734196764,0.0082,0.010660416293206234,0.6432876586914062,0.6719763278961182,0.43670955300331116,0,0.6432876586914062,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,2.4557690620422363,2.2057785987854004,4.975372314453125,4.975372314453125,151.8219451904297,0.25560792547961075,0.9999904036521912,-0.8593937754631042,True,,1.4212334156036377,3.3779656887054443,3.9593021869659424,3.9593021869659424,7.930908203125,0.043683127189675965,0.9803197979927063,-0.9997021555900574,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
246,data_wgs,0,0,True,True,0.7,134.36782608579009,0.05615,0.07240979882709457,0.640691339969635,0.6146507859230042,1.157160997390747,0,0.640691339969635,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.8794334530830383,-0.2700943052768707,3.8103952407836914,3.8103952407836914,19.600122451782227,0.1270214952644892,0.9314597845077515,-0.05100572109222412,True,,1.817792534828186,1.927161693572998,2.8735368251800537,2.8735368251800537,5.42054557800293,0.04541601555732389,0.9816211462020874,-0.1853427290916443,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
247,data_wgs,1,1,True,True,0.7,0.7675758024913483,5e-05,4.124098005549567e-05,0.5123946070671082,0.512878954410553,0.006886469665914774,3,0.5123946070671082,0.7,0,3,0,3,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,2.3907835483551025,3.192035675048828,3.497203826904297,3.497203826904297,21.65983009338379,0.07674351983393232,0.9218757748603821,0.7773120403289795,True,,1.0446714162826538,3.0793862342834473,4.1202392578125,4.1202392578125,6.7151031494140625,0.04487595000925163,0.999977707862854,0.9960265159606934,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
248,data_wgs,0,0,True,True,1.0499999999999998,8.171652542995426,0.0044,0.010393221344196447,0.8671092391014099,0.8436848521232605,0.1241147518157959,2,0.8671092391014099,1.0499999999999998,2,0,2,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.014947772026062012,1.2213146686553955,7.541783809661865,7.541783809661865,15.111599922180176,0.07019675470267733,0.9536922574043274,-0.4598200023174286,True,,3.216777801513672,4.091538429260254,6.610154628753662,6.610154628753662,5.816860198974609,0.07574401088058949,0.969003438949585,-0.4973442554473877,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
